HASH,HASH_W_LEADING_ZEROS,API_NAME
0xa7421bd9,0xa7421bd9,??0bad_typeid@@QAE@PBD@Z
0xbb786b57,0xbb786b57,??0exception@@QAE@ABQBD@Z
0xbbb6e1c6,0xbbb6e1c6,??0exception@@QAE@ABV0@@Z
0xded1e75,0x0ded1e75,??0exception@@QAE@XZ
0x8ec0de09,0x8ec0de09,??1AutoSuppressStackWalking@@QEAA@XZ
0x93dc5131,0x93dc5131,??1ConditionVariableImpl@detail@mozilla@@QAE@XZ
0x1883e252,0x1883e252,??1ConditionVariableImpl@detail@mozilla@@QEAA@XZ
0x4a002c0d,0x4a002c0d,??1LZ4FrameCompressionContext@Compression@mozilla@@QAE@XZ
0x932318ae,0x932318ae,??1LZ4FrameCompressionContext@Compression@mozilla@@QEAA@XZ
0x9e87ddd6,0x9e87ddd6,??1LZ4FrameDecompressionContext@Compression@mozilla@@QAE@XZ
0x78a10397,0x78a10397,??1LZ4FrameDecompressionContext@Compression@mozilla@@QEAA@XZ
0x27c09937,0x27c09937,??1MutexImpl@detail@mozilla@@QAE@XZ
0x28f12b18,0x28f12b18,??1MutexImpl@detail@mozilla@@QEAA@XZ
0xc3966f7d,0xc3966f7d,??1ProfilingStack@baseprofiler@mozilla@@QAE@XZ
0x3f81ca1e,0x3f81ca1e,??1ProfilingStack@baseprofiler@mozilla@@QEAA@XZ
0xcf08c5d3,0xcf08c5d3,??1RLBoxSoundTouch@mozilla@@QEAA@XZ
0xc271cd56,0xc271cd56,??1RWLockImpl@detail@mozilla@@QAE@XZ
0x339dd5a3,0x339dd5a3,??1SoundTouch@soundtouch@@UAE@XZ
0x9553f918,0x9553f918,??1UniqueJSONStrings@baseprofiler@mozilla@@QAE@XZ
0x48f08719,0x48f08719,??1UniqueJSONStrings@baseprofiler@mozilla@@QEAA@XZ
0x97289fcc,0x97289fcc,??1__non_rtti_object@@UAE@XZ
0x549149fc,0x549149fc,??1bad_cast@@UAE@XZ
0x13da5580,0x13da5580,??1bad_typeid@@UAE@XZ
0x557e31a,0x0557e31a,??1exception@@UAE@XZ
0x821a1638,0x821a1638,??1type_info@@UAE@XZ
0xdf72d2e5,0xdf72d2e5,??2@YAPAXI@Z
0x15eb2e6c,0x15eb2e6c,??2@YAPAXIABUnothrow_t@std@@@Z
0xf729bbb5,0xf729bbb5,??3@YAXPAX@Z
0x3d3f2b3c,0x3d3f2b3c,??3@YAXPAXABUnothrow_t@std@@@Z
0xdc61d9be,0xdc61d9be,??3@YAXPAXI@Z
0x1eba3fc4,0x1eba3fc4,??4Decimal@blink@@QAEAAV01@ABV01@@Z
0x68ad288f,0x68ad288f,??4Decimal@blink@@QEAAAEAV01@AEBV01@@Z
0xe556973d,0xe556973d,??4SoundTouch@soundtouch@@QAEAAV01@ABV01@@Z
0x5dcbf504,0x5dcbf504,??4__non_rtti_object@@QAEAAV0@ABV0@@Z
0x494cd5d4,0x494cd5d4,??4bad_cast@@QAEAAV0@ABV0@@Z
0xced0fa98,0xced0fa98,??4bad_typeid@@QAEAAV0@ABV0@@Z
0xafcfbd12,0xafcfbd12,??4exception@@QAEAAV0@ABV0@@Z
0x104092f4,0x104092f4,??8AwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0xbc66d833,0xbc66d833,??8AwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x7809a2fd,0x7809a2fd,??8Decimal@blink@@QBE_NABV01@@Z
0xae70eea3,0xae70eea3,??8Decimal@blink@@QEBA_NAEBV01@@Z
0xeecc81f5,0xeecc81f5,??8type_info@@QBEHABV0@@Z
0x2378c7f5,0x2378c7f5,??9AwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x5d6e44d4,0x5d6e44d4,??9AwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x4e258e7e,0x4e258e7e,??9Decimal@blink@@QBE_NABV01@@Z
0x7b35be64,0x7b35be64,??9Decimal@blink@@QEBA_NAEBV01@@Z
0xb70220b6,0xb70220b6,??9type_info@@QBEHABV0@@Z
0x86dc7e73,0x86dc7e73,??DDecimal@blink@@QBE?AV01@ABV01@@Z
0x8603d6d9,0x8603d6d9,??DDecimal@blink@@QEBA?AV01@AEBV01@@Z
0x4ddc9c6d,0x4ddc9c6d,??GAwakeTimeDuration@mozilla@@QBE?AV01@ABV01@@Z
0x8ac5fa1a,0x8ac5fa1a,??GAwakeTimeStamp@mozilla@@QBE?AVAwakeTimeDuration@1@ABV01@@Z
0xba83ca76,0xba83ca76,??GDecimal@blink@@QBE?AV01@ABV01@@Z
0x54e1c3d4,0x54e1c3d4,??GDecimal@blink@@QBE?AV01@XZ
0x40ae2f9c,0x40ae2f9c,??GDecimal@blink@@QEBA?AV01@AEBV01@@Z
0xdf8046f5,0xdf8046f5,??GDecimal@blink@@QEBA?AV01@XZ
0x9ce704f3,0x9ce704f3,??GTimeStampValue@mozilla@@QBE_KABV01@@Z
0x4251279,0x04251279,??GTimeStampValue@mozilla@@QEBA_KAEBV01@@Z
0xfc3969ee,0xfc3969ee,??HAwakeTimeDuration@mozilla@@QBE?AV01@ABV01@@Z
0xc2fb421b,0xc2fb421b,??HAwakeTimeStamp@mozilla@@QBE?AV01@ABVAwakeTimeDuration@1@@Z
0xcbbb8e77,0xcbbb8e77,??HDecimal@blink@@QBE?AV01@ABV01@@Z
0x7ee6f7dd,0x7ee6f7dd,??HDecimal@blink@@QEBA?AV01@AEBV01@@Z
0xff62da7a,0xff62da7a,??KDecimal@blink@@QBE?AV01@ABV01@@Z
0x399150a0,0x399150a0,??KDecimal@blink@@QEBA?AV01@AEBV01@@Z
0xae38c29,0x0ae38c29,??MAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x12f05588,0x12f05588,??MAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0xcbd164b2,0xcbd164b2,??MDecimal@blink@@QBE_NABV01@@Z
0x132ff198,0x132ff198,??MDecimal@blink@@QEBA_NAEBV01@@Z
0x1e1bc12a,0x1e1bc12a,??NAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0xb3f7c229,0xb3f7c229,??NAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0xa1ed5033,0xa1ed5033,??NDecimal@blink@@QBE_NABV01@@Z
0xdff4c159,0xdff4c159,??NDecimal@blink@@QEBA_NAEBV01@@Z
0x3153f62b,0x3153f62b,??OAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x54ff2eca,0x54ff2eca,??OAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x78093bb4,0x78093bb4,??ODecimal@blink@@QBE_NABV01@@Z
0xacb9911a,0xacb9911a,??ODecimal@blink@@QEBA_NAEBV01@@Z
0x448c2b2c,0x448c2b2c,??PAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0xf6069b6b,0xf6069b6b,??PAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x4e252735,0x4e252735,??PDecimal@blink@@QBE_NABV01@@Z
0x797e60db,0x797e60db,??PDecimal@blink@@QEBA_NAEBV01@@Z
0x8bdda548,0x8bdda548,??RFileHandleDeleter@detail@mozilla@@QAEXUFileHandleHelper@12@@Z
0xaae6b369,0xaae6b369,??RFileHandleDeleter@detail@mozilla@@QEAAXUFileHandleHelper@12@@Z
0xe51af85d,0xe51af85d,??RProfilerBacktraceDestructor@baseprofiler@mozilla@@QAEXPAVProfilerBacktrace@12@@Z
0x32a16d43,0x32a16d43,??RProfilerBacktraceDestructor@baseprofiler@mozilla@@QEAAXPEAVProfilerBacktrace@12@@Z
0xb18a5008,0xb18a5008,??XDecimal@blink@@QAEAAV01@ABV01@@Z
0xd2688253,0xd2688253,??XDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0xecd8833f,0xecd8833f,??YAwakeTimeDuration@mozilla@@QAEXABV01@@Z
0x6c1299cc,0x6c1299cc,??YAwakeTimeStamp@mozilla@@QAEXABVAwakeTimeDuration@1@@Z
0xc2c21409,0xc2c21409,??YDecimal@blink@@QAEAAV01@ABV01@@Z
0xd7ba52b4,0xd7ba52b4,??YDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0xf2801ca2,0xf2801ca2,??YTimeStampValue@mozilla@@QAEAAV01@_J@Z
0xb9829288,0xb9829288,??YTimeStampValue@mozilla@@QEAAAEAV01@_J@Z
0xed6d9c20,0xed6d9c20,??ZAwakeTimeDuration@mozilla@@QAEXABV01@@Z
0x8179286d,0x8179286d,??ZAwakeTimeStamp@mozilla@@QAEXABVAwakeTimeDuration@1@@Z
0xd3f9d80a,0xd3f9d80a,??ZDecimal@blink@@QAEAAV01@ABV01@@Z
0xdd0c2315,0xdd0c2315,??ZDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0x93878943,0x93878943,??ZTimeStampValue@mozilla@@QAEAAV01@_J@Z
0xba17ab69,0xba17ab69,??ZTimeStampValue@mozilla@@QEAAAEAV01@_J@Z
0xb969f59f,0xb969f59f,??_0Decimal@blink@@QAEAAV01@ABV01@@Z
0x1cb4d48a,0x1cb4d48a,??_0Decimal@blink@@QEAAAEAV01@AEBV01@@Z
0x208f4d33,0x208f4d33,??_7SoundTouch@soundtouch@@6B@
0x868dd57c,0x868dd57c,??_7__non_rtti_object@@6B@
0xd8c9980c,0xd8c9980c,??_7bad_cast@@6B@
0xe1144750,0xe1144750,??_7bad_typeid@@6B@
0x3e22568a,0x3e22568a,??_7exception@@6B@
0x489699d2,0x489699d2,??_FDecimal@blink@@QAEXXZ
0x64697813,0x64697813,??_FDecimal@blink@@QEAAXXZ
0x7bb7a222,0x7bb7a222,??_FLZ4FrameDecompressionContext@Compression@mozilla@@QAEXXZ
0xfbab8a63,0xfbab8a63,??_FLZ4FrameDecompressionContext@Compression@mozilla@@QEAAXXZ
0x9195464,0x09195464,??_FUniqueJSONStrings@baseprofiler@mozilla@@QAEXXZ
0x354384e5,0x354384e5,??_FUniqueJSONStrings@baseprofiler@mozilla@@QEAAXXZ
0xe32e47c4,0xe32e47c4,??_Fbad_cast@@QAEXXZ
0x616c2848,0x616c2848,??_Fbad_typeid@@QAEXXZ
0xea7c6347,0xea7c6347,??_U@YAPAXI@Z
0x653e34e,0x0653e34e,??_U@YAPAXIABUnothrow_t@std@@@Z
0x2334c17,0x02334c17,??_V@YAXPAX@Z
0x2da7e01e,0x2da7e01e,??_V@YAXPAXABUnothrow_t@std@@@Z
0x489d7660,0x489d7660,??_V@YAXPAXI@Z
0x775af28f,0x775af28f,?AddRef@PageInformation@baseprofiler@mozilla@@QBEXXZ
0x6975d850,0x6975d850,?AddRef@PageInformation@baseprofiler@mozilla@@QEBAXXZ
0x6fa688f0,0x6fa688f0,?AddRef@ThreadInfo@baseprofiler@mozilla@@QBEXXZ
0x6b343ad1,0x6b343ad1,?AddRef@ThreadInfo@baseprofiler@mozilla@@QEBAXXZ
0x92e89946,0x92e89946,?BeginCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@V?$Span@D$0PPPPPPPP@@3@@Z
0xa2608c06,0xa2608c06,?BeginCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@V?$Span@D$0?0@3@@Z
0x3734a017,0x3734a017,?BeginProcessRuntimeInit@detail@mscom@mozilla@@YAAAW4ProcessInitState@123@XZ
0x8df9a574,0x8df9a574,?BeginProcessRuntimeInit@detail@mscom@mozilla@@YAAEA_NXZ
0x8fb2b8c6,0x8fb2b8c6,?CacheNtDllThunk@mozilla@@YAXXZ
0x9a1db261,0x9a1db261,?CheckQPC@TimeStampValue@mozilla@@ABE_KABV12@@Z
0xda8012e7,0xda8012e7,?CheckQPC@TimeStampValue@mozilla@@AEBA_KAEBV12@@Z
0x58ed1e15,0x58ed1e15,?CleanupProcessRuntime@mozilla@@YAXXZ
0x8071d14a,0x8071d14a,?ComputeProcessUptime@TimeStamp@mozilla@@CA_KXZ
0x67e285d0,0x67e285d0,?ConsumePreXULSkeletonUIHandle@mozilla@@YAPAUHWND__@@XZ
0x2dc850d5,0x2dc850d5,?ConsumePreXULSkeletonUIHandle@mozilla@@YAPEAUHWND__@@XZ
0xc55a6453,0xc55a6453,?ContinueCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@V?$Span@$$CBD$0PPPPPPPP@@3@@Z
0xf813ec33,0xf813ec33,?ContinueCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@V?$Span@$$CBD$0?0@3@@Z
0xe10bbd38,0xe10bbd38,?CreateAndStorePreXULSkeletonUI@mozilla@@YAXPAUHINSTANCE__@@HPAPAD@Z
0x9add90e7,0x9add90e7,?CreateAndStorePreXULSkeletonUI@mozilla@@YAXPEAUHINSTANCE__@@HPEAPEAD@Z
0xc9d57dd0,0xc9d57dd0,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHHPAVStringBuilder@2@@Z
0xf43ba59b,0xf43ba59b,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHHPEAVStringBuilder@2@@Z
0x8bbd2e0,0x08bbd2e0,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHPAVStringBuilder@2@@Z
0x695389eb,0x695389eb,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHPEAVStringBuilder@2@@Z
0xc4a97aae,0xc4a97aae,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QAE?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@I@3@V?$Span@D$0PPPPPPPP@@3@V?$Span@$$CBD$0PPPPPPPP@@3@@Z
0x57d6014e,0x57d6014e,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QEAA?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@_K@3@V?$Span@D$0?0@3@V?$Span@$$CBD$0?0@3@@Z
0x3d098654,0x3d098654,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAAVProfileBufferEntryReader@3@AAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0x13df2de,0x013df2de,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAEAVProfileBufferEntryReader@3@AEAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0xcb7eb78b,0xcb7eb78b,?DllBlocklist_CheckStatus@@YA_NXZ
0x7305a2b7,0x7305a2b7,?DllBlocklist_Initialize@@YAXI@Z
0xf0f5f044,0xf0f5f044,?DllBlocklist_SetBasicDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0xdac97a49,0xdac97a49,?DllBlocklist_SetBasicDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0xab684575,0xab684575,?DllBlocklist_SetFullDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0xe386759a,0xe386759a,?DllBlocklist_SetFullDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0x726a0a84,0x726a0a84,?DllBlocklist_WriteNotes@@YAXAAVAnnotationWriter@CrashReporter@@@Z
0x5f232449,0x5f232449,?DllBlocklist_WriteNotes@@YAXAEAVAnnotationWriter@CrashReporter@@@Z
0x6a52dec0,0x6a52dec0,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPADHPA_NPAH3@Z
0x65f62b4f,0x65f62b4f,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPEADHPEA_NPEAH3@Z
0x6914980,0x06914980,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAABV12@XZ
0x3acc78a5,0x3acc78a5,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAAEBV12@XZ
0x87915c7a,0x87915c7a,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@XZ
0xc12d21eb,0xc12d21eb,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@XZ
0x4b7c2bea,0x4b7c2bea,?EndProcessRuntimeInit@detail@mscom@mozilla@@YAXXZ
0x58d96d48,0x58d96d48,?EnsureBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAXXZ
0x223d8b52,0x223d8b52,?ExtractBaseProfilerChunkManager@detail@baseprofiler@mozilla@@YA?AV?$UniquePtr@VProfileBufferChunkManagerWithLocalLimit@mozilla@@V?$DefaultDelete@VProfileBufferChunkManagerWithLocalLimit@mozilla@@@2@@3@XZ
0x408d75e3,0x408d75e3,?FilterHasPid@detail@profiler@mozilla@@YA_NPBDVBaseProfilerProcessId@baseprofiler@3@@Z
0x48a61117,0x48a61117,?FiltersExcludePid@detail@profiler@mozilla@@YA_NV?$Span@QBD$0PPPPPPPP@@3@VBaseProfilerProcessId@baseprofiler@3@@Z
0x3c2b2955,0x3c2b2955,?FirstTimeStamp@TimeStamp@mozilla@@SA?AV12@XZ
0x24e03314,0x24e03314,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0?0@2@W4Format@12@@Z
0x28090465,0x28090465,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0PPPPPPPP@@2@W4Format@12@@Z
0x5a83f111,0x5a83f111,?FramePointerStackWalk@mozilla@@YAXP6AXIPAX00@ZI0PAPAX0@Z
0xa53ffb20,0xa53ffb20,?FramePointerStackWalk@mozilla@@YAXP6AXIPEAX00@ZI0PEAPEAX0@Z
0x97e42862,0x97e42862,?GenerateRandomBytesFromOS@mozilla@@YA_NPAXI@Z
0x99918935,0x99918935,?GetAccessibilityResource@ActCtxResource@mscom@mozilla@@SA?AU123@XZ
0x866528fe,0x866528fe,?GetAccessibilityResourceId@ActCtxResource@mscom@mozilla@@SAGXZ
0x1a8a2845,0x1a8a2845,?GetCachedNtDllThunk@mozilla@@YAPAV?$Buffer@U_IMAGE_THUNK_DATA32@@@1@XZ
0x556afbb4,0x556afbb4,?GetClearedBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAPAVProfileChunkedBuffer@2@XZ
0x510b868d,0x510b868d,?GetFuzzyfoxEnabled@TimeStamp@mozilla@@SA_NXZ
0x38af9a31,0x38af9a31,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AAEIABV?$Span@$$CBD$0PPPPPPPP@@3@@Z
0xa64ac6c6,0xa64ac6c6,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AEAAIAEBV?$Span@$$CBD$0?0@3@@Z
0xe90d2bcd,0xe90d2bcd,?GetPreXULSkeletonUIEnabled@mozilla@@YA_NXZ
0xfd9fa8ef,0xfd9fa8ef,?GetPreXULSkeletonUIErrorReason@mozilla@@YA?AV?$Maybe@W4PreXULSkeletonUIError@mozilla@@@1@XZ
0xa4bfab1c,0xa4bfab1c,?GetPreXULSkeletonUIWasShown@mozilla@@YA_NXZ
0xff16611e,0xff16611e,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QAV?$function@$$A6AXPBD0@Z@std@@@Z
0x381f888,0x0381f888,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QEAV?$function@$$A6AXPEBD0@Z@std@@@Z
0x38a77095,0x38a77095,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAABUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0x26c3465a,0x26c3465a,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAAEBUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0xaffd8b92,0xaffd8b92,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPAVProfilingStack@23@XZ
0x774d0237,0x774d0237,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPEAVProfilingStack@23@XZ
0x1f9d6a87,0x1f9d6a87,?GetProfilingStartTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
0x97a94e18,0x97a94e18,?GetQueryPerformanceFrequencyPerSec@mozilla@@YA_KXZ
0x86a90c02,0x86a90c02,?GetThreadRegistrationTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
0x9760d5ec,0x9760d5ec,?HandleSpecialValues@DoubleToStringConverter@double_conversion@@ABE_NNPAVStringBuilder@2@@Z
