HASH,HASH_W_LEADING_ZEROS,API_NAME
0xacdaa37,0x0acdaa37,??0MutexImpl@detail@mozilla@@QAE@XZ
0x17a52c3b,0x17a52c3b,??0MutexImpl@detail@mozilla@@QEAA@XZ
0xb8a1f39c,0xb8a1f39c,??0PrintfTarget@mozilla@@IAE@XZ
0x56133a02,0x56133a02,??0PrintfTarget@mozilla@@IEAA@XZ
0x7cd91506,0x7cd91506,??0RLBoxSoundTouch@mozilla@@QEAA@XZ
0xbcf41259,0xbcf41259,??0RWLockImpl@detail@mozilla@@QAE@XZ
0x5187bf46,0x5187bf46,??0SHA1Sum@mozilla@@QAE@XZ
0x30fc2784,0x30fc2784,??0SHA1Sum@mozilla@@QEAA@XZ
0x6e7c68a6,0x6e7c68a6,??0SoundTouch@soundtouch@@QAE@ABV01@@Z
0x3ffe8e54,0x3ffe8e54,??0SoundTouch@soundtouch@@QAE@XZ
0xa4819801,0xa4819801,??0TimeStampValue@mozilla@@AAE@_K0_N@Z
0xe4542e8a,0xe4542e8a,??0TimeStampValue@mozilla@@AEAA@_K0_N1@Z
0xa9066614,0xa9066614,??0UniqueJSONStrings@baseprofiler@mozilla@@QAE@ABV012@VProgressLogger@2@W4CollectionStyle@JSONWriter@2@@Z
0x297e2000,0x297e2000,??0UniqueJSONStrings@baseprofiler@mozilla@@QAE@W4CollectionStyle@JSONWriter@2@@Z
0xfbb0f3b5,0xfbb0f3b5,??0UniqueJSONStrings@baseprofiler@mozilla@@QEAA@AEBV012@W4CollectionStyle@JSONWriter@2@@Z
0xe767e29b,0xe767e29b,??0UniqueJSONStrings@baseprofiler@mozilla@@QEAA@W4CollectionStyle@JSONWriter@2@@Z
0xa4d3a69f,0xa4d3a69f,??0__non_rtti_object@@QAE@ABV0@@Z
0xfafd1d4c,0xfafd1d4c,??0__non_rtti_object@@QAE@PBD@Z
0x33230a01,0x33230a01,??0bad_cast@@AAE@PBQBD@Z
0x5c7c59b0,0x5c7c59b0,??0bad_cast@@QAE@ABQBD@Z
0x2863456b,0x2863456b,??0bad_cast@@QAE@ABV0@@Z
0x63969a51,0x63969a51,??0bad_cast@@QAE@PBD@Z
0xc389b70e,0xc389b70e,??0bad_typeid@@QAE@ABV0@@Z
0xa90354dd,0xa90354dd,??0bad_typeid@@QAE@PBD@Z
0x5afcaec1,0x5afcaec1,??0exception@@QAE@ABQBD@Z
0x2ee3b21a,0x2ee3b21a,??0exception@@QAE@ABV0@@Z
0x88badb27,0x88badb27,??0exception@@QAE@XZ
0x33bb9421,0x33bb9421,??1AutoSuppressStackWalking@@QEAA@XZ
0xc29cea2b,0xc29cea2b,??1ConditionVariableImpl@detail@mozilla@@QAE@XZ
0x36c2134,0x036c2134,??1ConditionVariableImpl@detail@mozilla@@QEAA@XZ
0x2cc9c219,0x2cc9c219,??1LZ4FrameCompressionContext@Compression@mozilla@@QAE@XZ
0xcb55259c,0xcb55259c,??1LZ4FrameCompressionContext@Compression@mozilla@@QEAA@XZ
0xc6490dc7,0xc6490dc7,??1LZ4FrameDecompressionContext@Compression@mozilla@@QAE@XZ
0xaad45a80,0xaad45a80,??1LZ4FrameDecompressionContext@Compression@mozilla@@QEAA@XZ
0x3c3f3ac4,0x3c3f3ac4,??1MutexImpl@detail@mozilla@@QAE@XZ
0x33277d0d,0x33277d0d,??1MutexImpl@detail@mozilla@@QEAA@XZ
0x424bf8b9,0x424bf8b9,??1ProfilingStack@baseprofiler@mozilla@@QAE@XZ
0x1ded044e,0x1ded044e,??1ProfilingStack@baseprofiler@mozilla@@QEAA@XZ
0x4a2b85f5,0x4a2b85f5,??1RLBoxSoundTouch@mozilla@@QEAA@XZ
0x9876436f,0x9876436f,??1RWLockImpl@detail@mozilla@@QAE@XZ
0x980f2f4a,0x980f2f4a,??1SoundTouch@soundtouch@@UAE@XZ
0x7a83705b,0x7a83705b,??1UniqueJSONStrings@baseprofiler@mozilla@@QAE@XZ
0x53d14f92,0x53d14f92,??1UniqueJSONStrings@baseprofiler@mozilla@@QEAA@XZ
0x667a50cc,0x667a50cc,??1__non_rtti_object@@UAE@XZ
0x67c240d7,0x67c240d7,??1bad_cast@@UAE@XZ
0x4b9ceed1,0x4b9ceed1,??1bad_typeid@@UAE@XZ
0xfc792fd0,0xfc792fd0,??1exception@@UAE@XZ
0xe06b0a64,0xe06b0a64,??1type_info@@UAE@XZ
0xdf530801,0xdf530801,??2@YAPAXI@Z
0x527da1cc,0x527da1cc,??2@YAPAXIABUnothrow_t@std@@@Z
0xb1b78e32,0xb1b78e32,??3@YAXPAX@Z
0xc8669504,0xc8669504,??3@YAXPAXABUnothrow_t@std@@@Z
0x2e26703d,0x2e26703d,??3@YAXPAXI@Z
0x8bd2b999,0x8bd2b999,??4Decimal@blink@@QAEAAV01@ABV01@@Z
0x74d2fac,0x074d2fac,??4Decimal@blink@@QEAAAEAV01@AEBV01@@Z
0x9b88805b,0x9b88805b,??4SoundTouch@soundtouch@@QAEAAV01@ABV01@@Z
0x9566cc0,0x09566cc0,??4__non_rtti_object@@QAEAAV0@ABV0@@Z
0x9332706,0x09332706,??4bad_cast@@QAEAAV0@ABV0@@Z
0xc81c5b5,0x0c81c5b5,??4bad_typeid@@QAEAAV0@ABV0@@Z
0xf30e454f,0xf30e454f,??4exception@@QAEAAV0@ABV0@@Z
0x2926a734,0x2926a734,??8AwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0xb885167e,0xb885167e,??8AwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0xaa70c081,0xaa70c081,??8Decimal@blink@@QBE_NABV01@@Z
0x7e59035b,0x7e59035b,??8Decimal@blink@@QEBA_NAEBV01@@Z
0x9df68a11,0x9df68a11,??8type_info@@QBEHABV0@@Z
0xc1313795,0xc1313795,??9AwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x350deb9c,0x350deb9c,??9AwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0xc97719a5,0xc97719a5,??9Decimal@blink@@QBE_NABV01@@Z
0x70beeb8a,0x70beeb8a,??9Decimal@blink@@QEBA_NAEBV01@@Z
0x68560c5,0x068560c5,??9type_info@@QBEHABV0@@Z
0xe30ceb73,0xe30ceb73,??DDecimal@blink@@QBE?AV01@ABV01@@Z
0xa45e2aad,0xa45e2aad,??DDecimal@blink@@QEBA?AV01@AEBV01@@Z
0xa6248ed5,0xa6248ed5,??GAwakeTimeDuration@mozilla@@QBE?AV01@ABV01@@Z
0xca678249,0xca678249,??GAwakeTimeStamp@mozilla@@QBE?AVAwakeTimeDuration@1@ABV01@@Z
0xb81b5a66,0xb81b5a66,??GDecimal@blink@@QBE?AV01@ABV01@@Z
0xd331e7e2,0xd331e7e2,??GDecimal@blink@@QBE?AV01@XZ
0x2f8d14b4,0x2f8d14b4,??GDecimal@blink@@QEBA?AV01@AEBV01@@Z
0xef0340cf,0xef0340cf,??GDecimal@blink@@QEBA?AV01@XZ
0xd88fccca,0xd88fccca,??GTimeStampValue@mozilla@@QBE_KABV01@@Z
0xf31ccc47,0xf31ccc47,??GTimeStampValue@mozilla@@QEBA_KAEBV01@@Z
0x66c20a14,0x66c20a14,??HAwakeTimeDuration@mozilla@@QBE?AV01@ABV01@@Z
0x84ec0ab3,0x84ec0ab3,??HAwakeTimeStamp@mozilla@@QBE?AV01@ABVAwakeTimeDuration@1@@Z
0x54232966,0x54232966,??HDecimal@blink@@QBE?AV01@ABV01@@Z
0xe681d80a,0xe681d80a,??HDecimal@blink@@QEBA?AV01@AEBV01@@Z
0xf349873,0x0f349873,??KDecimal@blink@@QBE?AV01@ABV01@@Z
0x6d52e613,0x6d52e613,??KDecimal@blink@@QEBA?AV01@AEBV01@@Z
0x882bd79a,0x882bd79a,??MAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0xd043c256,0xd043c256,??MAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0xb880d4ed,0xb880d4ed,??MDecimal@blink@@QBE_NABV01@@Z
0xadcbe17d,0xadcbe17d,??MDecimal@blink@@QEBA_NAEBV01@@Z
0x6b626038,0x6b626038,??NAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x9dabc231,0x9dabc231,??NAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x1d88bf81,0x1d88bf81,??NDecimal@blink@@QBE_NABV01@@Z
0xbee3d80e,0xbee3d80e,??NDecimal@blink@@QEBA_NAEBV01@@Z
0x8375f099,0x8375f099,??OAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x10233fd3,0x10233fd3,??OAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x7e8f66a5,0x7e8f66a5,??ODecimal@blink@@QBE_NABV01@@Z
0xb00430df,0xb00430df,??ODecimal@blink@@QEBA_NAEBV01@@Z
0x109ad29,0x0109ad29,??PAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x4a8cb04,0x04a8cb04,??PAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0xa4fd27bf,0xa4fd27bf,??PDecimal@blink@@QBE_NABV01@@Z
0x1f26170,0x01f26170,??PDecimal@blink@@QEBA_NAEBV01@@Z
0x3c5273a5,0x3c5273a5,??RFileHandleDeleter@detail@mozilla@@QAEXUFileHandleHelper@12@@Z
0x14f50915,0x14f50915,??RFileHandleDeleter@detail@mozilla@@QEAAXUFileHandleHelper@12@@Z
0x5254583,0x05254583,??RProfilerBacktraceDestructor@baseprofiler@mozilla@@QAEXPAVProfilerBacktrace@12@@Z
0xfaa813ba,0xfaa813ba,??RProfilerBacktraceDestructor@baseprofiler@mozilla@@QEAAXPEAVProfilerBacktrace@12@@Z
0x85d478e3,0x85d478e3,??XDecimal@blink@@QAEAAV01@ABV01@@Z
0x65a9811e,0x65a9811e,??XDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0x83121164,0x83121164,??YAwakeTimeDuration@mozilla@@QAEXABV01@@Z
0xb9e8df8b,0xb9e8df8b,??YAwakeTimeStamp@mozilla@@QAEXABVAwakeTimeDuration@1@@Z
0xb326e810,0xb326e810,??YDecimal@blink@@QAEAAV01@ABV01@@Z
0xf0d9558b,0xf0d9558b,??YDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0xad9f0f31,0xad9f0f31,??YTimeStampValue@mozilla@@QAEAAV01@_J@Z
0xc4fcb1e7,0xc4fcb1e7,??YTimeStampValue@mozilla@@QEAAAEAV01@_J@Z
0xa9aea1ec,0xa9aea1ec,??ZAwakeTimeDuration@mozilla@@QAEXABV01@@Z
0xbb062551,0xbb062551,??ZAwakeTimeStamp@mozilla@@QAEXABVAwakeTimeDuration@1@@Z
0xe8315905,0xe8315905,??ZDecimal@blink@@QAEAAV01@ABV01@@Z
0x94392e75,0x94392e75,??ZDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0xe0770f56,0xe0770f56,??ZTimeStampValue@mozilla@@QAEAAV01@_J@Z
0xee40016f,0xee40016f,??ZTimeStampValue@mozilla@@QEAAAEAV01@_J@Z
0x3a40789f,0x3a40789f,??_0Decimal@blink@@QAEAAV01@ABV01@@Z
0xcf2047c8,0xcf2047c8,??_0Decimal@blink@@QEAAAEAV01@AEBV01@@Z
0x5aec8743,0x5aec8743,??_7SoundTouch@soundtouch@@6B@
0xc2e2dd2e,0xc2e2dd2e,??_7__non_rtti_object@@6B@
0xd5665b01,0xd5665b01,??_7bad_cast@@6B@
0xa82ec154,0xa82ec154,??_7bad_typeid@@6B@
0xa6e6fde,0x0a6e6fde,??_7exception@@6B@
0x7f86f609,0x7f86f609,??_FDecimal@blink@@QAEXXZ
0x5129f774,0x5129f774,??_FDecimal@blink@@QEAAXXZ
0xff91736,0x0ff91736,??_FLZ4FrameDecompressionContext@Compression@mozilla@@QAEXXZ
0xe73fa5a8,0xe73fa5a8,??_FLZ4FrameDecompressionContext@Compression@mozilla@@QEAAXXZ
0x12975b18,0x12975b18,??_FUniqueJSONStrings@baseprofiler@mozilla@@QAEXXZ
0x3bf4c62b,0x3bf4c62b,??_FUniqueJSONStrings@baseprofiler@mozilla@@QEAAXXZ
0x1ef3538c,0x1ef3538c,??_Fbad_cast@@QAEXXZ
0xcb1330c6,0xcb1330c6,??_Fbad_typeid@@QAEXXZ
0xe81439c7,0xe81439c7,??_U@YAPAXI@Z
0x72924b28,0x72924b28,??_U@YAPAXIABUnothrow_t@std@@@Z
0x82056fc9,0x82056fc9,??_V@YAXPAX@Z
0xebe285da,0xebe285da,??_V@YAXPAXABUnothrow_t@std@@@Z
0x47ae948,0x047ae948,??_V@YAXPAXI@Z
0x4161227b,0x4161227b,?AddRef@PageInformation@baseprofiler@mozilla@@QBEXXZ
0x2e2808ce,0x2e2808ce,?AddRef@PageInformation@baseprofiler@mozilla@@QEBAXXZ
0x5669a501,0x5669a501,?AddRef@ThreadInfo@baseprofiler@mozilla@@QBEXXZ
0x9eef986b,0x9eef986b,?AddRef@ThreadInfo@baseprofiler@mozilla@@QEBAXXZ
0x666b63b4,0x666b63b4,?BeginCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@V?$Span@D$0PPPPPPPP@@3@@Z
0xf2041cd2,0xf2041cd2,?BeginCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@V?$Span@D$0?0@3@@Z
0x62a1afe3,0x62a1afe3,?BeginProcessRuntimeInit@detail@mscom@mozilla@@YAAAW4ProcessInitState@123@XZ
0x572543ee,0x572543ee,?BeginProcessRuntimeInit@detail@mscom@mozilla@@YAAEA_NXZ
0x3013b71d,0x3013b71d,?CacheNtDllThunk@mozilla@@YAXXZ
0x9fc1ee05,0x9fc1ee05,?CheckQPC@TimeStampValue@mozilla@@ABE_KABV12@@Z
0x6528fe28,0x6528fe28,?CheckQPC@TimeStampValue@mozilla@@AEBA_KAEBV12@@Z
0x57ab64ca,0x57ab64ca,?CleanupProcessRuntime@mozilla@@YAXXZ
0xda6f7987,0xda6f7987,?ComputeProcessUptime@TimeStamp@mozilla@@CA_KXZ
0xb63f3536,0xb63f3536,?ConsumePreXULSkeletonUIHandle@mozilla@@YAPAUHWND__@@XZ
0xdc19a2b8,0xdc19a2b8,?ConsumePreXULSkeletonUIHandle@mozilla@@YAPEAUHWND__@@XZ
0x21eaefb,0x021eaefb,?ContinueCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@V?$Span@$$CBD$0PPPPPPPP@@3@@Z
0x67b614ea,0x67b614ea,?ContinueCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@V?$Span@$$CBD$0?0@3@@Z
0x5ba3b089,0x5ba3b089,?CreateAndStorePreXULSkeletonUI@mozilla@@YAXPAUHINSTANCE__@@HPAPAD@Z
0x7a2cc588,0x7a2cc588,?CreateAndStorePreXULSkeletonUI@mozilla@@YAXPEAUHINSTANCE__@@HPEAPEAD@Z
0x23a63edb,0x23a63edb,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHHPAVStringBuilder@2@@Z
0xb1e4dfd,0x0b1e4dfd,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHHPEAVStringBuilder@2@@Z
0x595058aa,0x595058aa,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHPAVStringBuilder@2@@Z
0x24f093e9,0x24f093e9,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHPEAVStringBuilder@2@@Z
0x6ce1656c,0x6ce1656c,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QAE?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@I@3@V?$Span@D$0PPPPPPPP@@3@V?$Span@$$CBD$0PPPPPPPP@@3@@Z
0xc913dad3,0xc913dad3,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QEAA?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@_K@3@V?$Span@D$0?0@3@V?$Span@$$CBD$0?0@3@@Z
0x3c682589,0x3c682589,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAAVProfileBufferEntryReader@3@AAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0xa8832dd6,0xa8832dd6,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAEAVProfileBufferEntryReader@3@AEAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0x33b0bc69,0x33b0bc69,?DllBlocklist_CheckStatus@@YA_NXZ
0x859a201f,0x859a201f,?DllBlocklist_Initialize@@YAXI@Z
0xe3dffeed,0xe3dffeed,?DllBlocklist_SetBasicDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0xa6e2f8f1,0xa6e2f8f1,?DllBlocklist_SetBasicDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0xe77041ef,0xe77041ef,?DllBlocklist_SetFullDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0x48e83662,0x48e83662,?DllBlocklist_SetFullDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0xc78cd201,0xc78cd201,?DllBlocklist_WriteNotes@@YAXAAVAnnotationWriter@CrashReporter@@@Z
0x491cc03b,0x491cc03b,?DllBlocklist_WriteNotes@@YAXAEAVAnnotationWriter@CrashReporter@@@Z
0x31f0fe0f,0x31f0fe0f,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPADHPA_NPAH3@Z
0xdf7e2b7c,0xdf7e2b7c,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPEADHPEA_NPEAH3@Z
0xed898c38,0xed898c38,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAABV12@XZ
0x5b636ade,0x5b636ade,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAAEBV12@XZ
0xae2e09bf,0xae2e09bf,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@XZ
0x96b38b1e,0x96b38b1e,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@XZ
0xb31ddb1a,0xb31ddb1a,?EndProcessRuntimeInit@detail@mscom@mozilla@@YAXXZ
0xac280859,0xac280859,?EnsureBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAXXZ
0x828bbb90,0x828bbb90,?ExtractBaseProfilerChunkManager@detail@baseprofiler@mozilla@@YA?AV?$UniquePtr@VProfileBufferChunkManagerWithLocalLimit@mozilla@@V?$DefaultDelete@VProfileBufferChunkManagerWithLocalLimit@mozilla@@@2@@3@XZ
0x66fa21b7,0x66fa21b7,?FilterHasPid@detail@profiler@mozilla@@YA_NPBDVBaseProfilerProcessId@baseprofiler@3@@Z
0x2f20f8d2,0x2f20f8d2,?FiltersExcludePid@detail@profiler@mozilla@@YA_NV?$Span@QBD$0PPPPPPPP@@3@VBaseProfilerProcessId@baseprofiler@3@@Z
0xd8bcf9c,0x0d8bcf9c,?FirstTimeStamp@TimeStamp@mozilla@@SA?AV12@XZ
0x35351d46,0x35351d46,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0?0@2@W4Format@12@@Z
0x848cda53,0x848cda53,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0PPPPPPPP@@2@W4Format@12@@Z
0xab9587f7,0xab9587f7,?FramePointerStackWalk@mozilla@@YAXP6AXIPAX00@ZI0PAPAX0@Z
0xcd8d9387,0xcd8d9387,?FramePointerStackWalk@mozilla@@YAXP6AXIPEAX00@ZI0PEAPEAX0@Z
0xd3d858ea,0xd3d858ea,?GenerateRandomBytesFromOS@mozilla@@YA_NPAXI@Z
0x47c62c95,0x47c62c95,?GetAccessibilityResource@ActCtxResource@mscom@mozilla@@SA?AU123@XZ
0x4f611fe8,0x4f611fe8,?GetAccessibilityResourceId@ActCtxResource@mscom@mozilla@@SAGXZ
0x724f4e28,0x724f4e28,?GetCachedNtDllThunk@mozilla@@YAPAV?$Buffer@U_IMAGE_THUNK_DATA32@@@1@XZ
0x8640b37b,0x8640b37b,?GetClearedBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAPAVProfileChunkedBuffer@2@XZ
0x10dca501,0x10dca501,?GetFuzzyfoxEnabled@TimeStamp@mozilla@@SA_NXZ
0x94726e5b,0x94726e5b,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AAEIABV?$Span@$$CBD$0PPPPPPPP@@3@@Z
0xb26488fb,0xb26488fb,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AEAAIAEBV?$Span@$$CBD$0?0@3@@Z
0xcb2f5767,0xcb2f5767,?GetPreXULSkeletonUIEnabled@mozilla@@YA_NXZ
0x8a35a8bf,0x8a35a8bf,?GetPreXULSkeletonUIErrorReason@mozilla@@YA?AV?$Maybe@W4PreXULSkeletonUIError@mozilla@@@1@XZ
0x8f8c018f,0x8f8c018f,?GetPreXULSkeletonUIWasShown@mozilla@@YA_NXZ
0x1c89d7be,0x1c89d7be,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QAV?$function@$$A6AXPBD0@Z@std@@@Z
0x54e611f3,0x54e611f3,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QEAV?$function@$$A6AXPEBD0@Z@std@@@Z
0xd25e8e30,0xd25e8e30,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAABUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0xe8fa15d9,0xe8fa15d9,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAAEBUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0xe1e4a14,0x0e1e4a14,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPAVProfilingStack@23@XZ
0x38328c17,0x38328c17,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPEAVProfilingStack@23@XZ
0x702592c5,0x702592c5,?GetProfilingStartTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
0x829b53ad,0x829b53ad,?GetQueryPerformanceFrequencyPerSec@mozilla@@YA_KXZ
0xe0471a,0x00e0471a,?GetThreadRegistrationTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
0xdebdf09,0x0debdf09,?HandleSpecialValues@DoubleToStringConverter@double_conversion@@ABE_NNPAVStringBuilder@2@@Z
