HASH,HASH_W_LEADING_ZEROS,API_NAME
0xe359c488,0xe359c488,GetProcessShutdownParameters
0xa8113485,0xa8113485,GetProcessTimes
0xbb97d988,0xbb97d988,GetProcessUserModeExceptionPolicy
0x8d8e686,0x08d8e686,GetProcessVersion
0x8fd6bf2d,0x8fd6bf2d,GetProcessWindowStation
0x2eb8a0ce,0x2eb8a0ce,GetProcessWorkingSetSize
0x84220383,0x84220383,GetProcessWorkingSetSizeEx
0x592e80ca,0x592e80ca,GetProcessorSystemCycleTime
0x17142b6,0x017142b6,GetProductInfo
0xd0b0e242,0xd0b0e242,GetProfileIntA
0x24645713,0x24645713,GetProfileIntW
0x45e847b3,0x45e847b3,GetProfileSectionA
0xb13cf2e2,0xb13cf2e2,GetProfileSectionW
0x5221d738,0x5221d738,GetProfileStringA
0xa6f56269,0xa6f56269,GetProfileStringW
0x78294e99,0x78294e99,GetProgmanWindow
0x98d476a3,0x98d476a3,GetPropA
0x6c00c3f2,0x6c00c3f2,GetPropW
0x9093b3d5,0x9093b3d5,GetProxyDllInfo
0xc2ffb0e5,0xc2ffb0e5,GetQueueStatus
0x9e97295c,0x9e97295c,GetQueuedCompletionStatus
0x533160b0,0x533160b0,GetQueuedCompletionStatusEx
0xb50d4cd8,0xb50d4cd8,GetRawInputBuffer
0x33a2d565,0x33a2d565,GetRawInputData
0x23a6f5f9,0x23a6f5f9,GetRawInputDeviceInfoA
0xd77240a8,0xd77240a8,GetRawInputDeviceInfoW
0xffb9ffff,0xffb9ffff,GetRawInputDeviceList
0x142f5c6e,0x142f5c6e,GetReasonTitleFromReasonCode
0x6d27e1ab,0x6d27e1ab,GetRegisteredRawInputDevices
0xe3000d00,0xe3000d00,GetRunningObjectTable
0xff64f87f,0xff64f87f,GetScrollBarInfo
0xa0dc32d0,0xa0dc32d0,GetScrollInfo
0xbe8b95fc,0xbe8b95fc,GetScrollPos
0xe03019c9,0xe03019c9,GetScrollRange
0xee9dd3d7,0xee9dd3d7,GetSecurityDescriptorControl
0x62eecb11,0x62eecb11,GetSecurityDescriptorDacl
0x7fc38255,0x7fc38255,GetSecurityDescriptorGroup
0xf1600e30,0xf1600e30,GetSecurityDescriptorLength
0xdd6320ec,0xdd6320ec,GetSecurityDescriptorOwner
0xf3f3907f,0xf3f3907f,GetSecurityDescriptorRMControl
0xaf20a437,0xaf20a437,GetSecurityDescriptorSacl
0xf08b5226,0xf08b5226,GetSecurityInfo
0xa2292d35,0xa2292d35,GetSecurityInfoExA
0x56fd9864,0x56fd9864,GetSecurityInfoExW
0xe9b7d579,0xe9b7d579,GetSendMessageReceiver
0x92ae6952,0x92ae6952,GetService
0x7fee99a6,0x7fee99a6,GetServiceDisplayNameA
0x8b3a2cf7,0x8b3a2cf7,GetServiceDisplayNameW
0x5b556ab9,0x5b556ab9,GetServiceKeyNameA
0xaf81dfe8,0xaf81dfe8,GetServiceKeyNameW
0x4e4bf06e,0x4e4bf06e,GetShellWindow
0x43be4248,0x43be4248,GetShortPathNameA
0xb76af719,0xb76af719,GetShortPathNameW
0x7daf106a,0x7daf106a,GetSidIdentifierAuthority
0xdddd983f,0xdddd983f,GetSidLengthRequired
0xb3413ebb,0xb3413ebb,GetSidSubAuthority
0x4c8ae879,0x4c8ae879,GetSidSubAuthorityCount
0xc7b9213f,0xc7b9213f,GetStartupInfoA
0x336d946e,0x336d946e,GetStartupInfoW
0x47b1d586,0x47b1d586,GetStdHandle
0xf4a2c0c,0x0f4a2c0c,GetStringScripts
0x277bc904,0x277bc904,GetStringTypeA
0x1d578078,0x1d578078,GetStringTypeExA
0xe9833529,0xe9833529,GetStringTypeExW
0xd3af7c55,0xd3af7c55,GetStringTypeW
0xd783bb98,0xd783bb98,GetSubMenu
0xfe04acaa,0xfe04acaa,GetSysColor
0x41bb97a6,0x41bb97a6,GetSysColorBrush
0xaf41a027,0xaf41a027,GetSystemDEPPolicy
0xceed7591,0xceed7591,GetSystemDefaultLCID
0x125d42d5,0x125d42d5,GetSystemDefaultLangID
0x9da17f28,0x9da17f28,GetSystemDefaultLocaleName
0xa6df7453,0xa6df7453,GetSystemDefaultUILanguage
0xc338872b,0xc338872b,GetSystemDirectoryA
0x37ec327a,0x37ec327a,GetSystemDirectoryW
0xaafdf911,0xaafdf911,GetSystemFileCacheSize
0x7eecbae1,0x7eecbae1,GetSystemFirmwareTable
0x2a2e4aed,0x2a2e4aed,GetSystemInfo
0x9ca24129,0x9ca24129,GetSystemMenu
0x6e3a47b6,0x6e3a47b6,GetSystemMetrics
0x419131ab,0x419131ab,GetSystemPowerStatus
0xf8b2bf3e,0xf8b2bf3e,GetSystemPreferredUILanguages
0x5e84dfd7,0x5e84dfd7,GetSystemRegistryQuota
0x8e33e3ff,0x8e33e3ff,GetSystemTime
0xb86ed71d,0xb86ed71d,GetSystemTimeAdjustment
0x4d88876c,0x4d88876c,GetSystemTimeAsFileTime
0x36821365,0x36821365,GetSystemTimes
0xe8d11941,0xe8d11941,GetSystemWindowsDirectoryA
0x1c05ac10,0x1c05ac10,GetSystemWindowsDirectoryW
0x25a83b21,0x25a83b21,GetSystemWow64DirectoryA
0xd17c8e70,0xd17c8e70,GetSystemWow64DirectoryW
0x7eeb5b89,0x7eeb5b89,GetTabbedTextExtentA
0x8a3feed8,0x8a3feed8,GetTabbedTextExtentW
0x95d69125,0x95d69125,GetTapeParameters
0x97a37d4,0x097a37d4,GetTapePosition
0x89582685,0x89582685,GetTapeStatus
0x7dc6ad81,0x7dc6ad81,GetTaskmanWindow
0x3e969eef,0x3e969eef,GetTempFileNameA
0xca422bbe,0xca422bbe,GetTempFileNameW
0x931840d6,0x931840d6,GetTempPathA
0x67ccf587,0x67ccf587,GetTempPathW
0xf62b0d5,0x0f62b0d5,GetThreadContext
0xe45e300f,0xe45e300f,GetThreadDesktop
0xb2015d03,0xb2015d03,GetThreadErrorMode
0xc4df32b3,0xc4df32b3,GetThreadGroupAffinity
0x312289e5,0x312289e5,GetThreadIOPendingFlag
0x3d362090,0x3d362090,GetThreadId
0x20a3e29b,0x20a3e29b,GetThreadIdealProcessorEx
0xc6364d18,0xc6364d18,GetThreadLocale
0x2040632f,0x2040632f,GetThreadPreferredUILanguages
0x234f9972,0x234f9972,GetThreadPriority
0xd0518775,0xd0518775,GetThreadPriorityBoost
0x5d302364,0x5d302364,GetThreadSelectorEntry
0xa3ffbc1d,0xa3ffbc1d,GetThreadTimes
0x73a9e26e,0x73a9e26e,GetThreadUILanguage
0x8c77ff9f,0x8c77ff9f,GetThreadWaitChain
0x436fa7,0x00436fa7,GetTickCount
0xd53a219b,0xd53a219b,GetTickCount64
0x397c5d05,0x397c5d05,GetTimeFormatA
0x98e35b55,0x98e35b55,GetTimeFormatEx
0xcda8e854,0xcda8e854,GetTimeFormatW
0xf12941d1,0xf12941d1,GetTimeZoneInformation
0xaec7e925,0xaec7e925,GetTimeZoneInformationForYear
0x1baa8924,0x1baa8924,GetTitleBarInfo
0xa1722a03,0xa1722a03,GetTokenInformation
0xab2826c3,0xab2826c3,GetTopLevelWindow
0x8bf4f4eb,0x8bf4f4eb,GetTopWindow
0x5cb625a1,0x5cb625a1,GetTouchInputInfo
0xb6d3fd20,0xb6d3fd20,GetTraceEnableFlags
0x273c7089,0x273c7089,GetTraceEnableLevel
0x277fe50d,0x277fe50d,GetTraceLoggerHandle
0x459aa15e,0x459aa15e,GetTrusteeFormA
0xb14e140f,0xb14e140f,GetTrusteeFormW
0x4a96f3e9,0x4a96f3e9,GetTrusteeNameA
0xbe4246b8,0xbe4246b8,GetTrusteeNameW
0xe1953399,0xe1953399,GetTrusteeTypeA
0x154186c8,0x154186c8,GetTrusteeTypeW
0x9a1b8fa6,0x9a1b8fa6,GetTypeByName
0x9ebb79d6,0x9ebb79d6,GetUILanguageInfo
0x4cae9f83,0x4cae9f83,GetUpdateRect
0x8462b34c,0x8462b34c,GetUpdateRgn
0xd4960f9e,0xd4960f9e,GetUpdatedClipboardFormats
0xc881fc54,0xc881fc54,GetUrlCacheConfigInfoA
0x3c554905,0x3c554905,GetUrlCacheConfigInfoW
0xa3fa8bf9,0xa3fa8bf9,GetUrlCacheEntryBinaryBlob
0x241016fa,0x241016fa,GetUrlCacheEntryInfoA
0x81048065,0x81048065,GetUrlCacheEntryInfoExA
0x75d03534,0x75d03534,GetUrlCacheEntryInfoExW
0xd0c4a3ab,0xd0c4a3ab,GetUrlCacheEntryInfoW
0xd4e99cda,0xd4e99cda,GetUrlCacheGroupAttributeA
0x203d298b,0x203d298b,GetUrlCacheGroupAttributeW
0xc30ecc24,0xc30ecc24,GetUrlCacheHeaderData
0x79d481b0,0x79d481b0,GetUserDefaultLCID
0x2412d60a,0x2412d60a,GetUserDefaultLangID
0xa1d70098,0xa1d70098,GetUserDefaultLocaleName
0x9aa90be3,0x9aa90be3,GetUserDefaultUILanguage
0x6430d6cf,0x6430d6cf,GetUserGeoID
0x39194c04,0x39194c04,GetUserNameA
0xcdcdf955,0xcdcdf955,GetUserNameW
0x861191d8,0x861191d8,GetUserObjectInformationA
0x72c52489,0x72c52489,GetUserObjectInformationW
0x49ba3103,0x49ba3103,GetUserObjectSecurity
0x2c2df022,0x2c2df022,GetUserPreferredUILanguages
0xdf1eb7be,0xdf1eb7be,GetVDMCurrentDirectories
0xcc2f2043,0xcc2f2043,GetVersion
0x20875847,0x20875847,GetVersionExA
0xd453ed16,0xd453ed16,GetVersionExW
0xc82894c3,0xc82894c3,GetVolumeInformationA
0x4c156191,0x4c156191,GetVolumeInformationByHandleW
0x3cfc2192,0x3cfc2192,GetVolumeInformationW
0x5e15287d,0x5e15287d,GetVolumeNameForVolumeMountPointA
0xaac19d2c,0xaac19d2c,GetVolumeNameForVolumeMountPointW
0x40e92844,0x40e92844,GetVolumePathNameA
0xb43d9d15,0xb43d9d15,GetVolumePathNameW
0x7c215b2,0x07c215b2,GetVolumePathNamesForVolumeNameA
0xf316a0e3,0xf316a0e3,GetVolumePathNamesForVolumeNameW
0x4224cbc0,0x4224cbc0,GetWinStationInfo
0x6401fa5a,0x6401fa5a,GetWindow
0x78272bbd,0x78272bbd,GetWindowCompositionAttribute
0xbaf8dab2,0xbaf8dab2,GetWindowCompositionInfo
0x80942de7,0x80942de7,GetWindowContextHelpId
0x89cf4663,0x89cf4663,GetWindowDC
0xc2276811,0xc2276811,GetWindowDisplayAffinity
0x84aebc97,0x84aebc97,GetWindowInfo
0x30ce25bd,0x30ce25bd,GetWindowLongA
0xc41a90ec,0xc41a90ec,GetWindowLongW
0xb20bb040,0xb20bb040,GetWindowMinimizeRect
0x4d6db167,0x4d6db167,GetWindowModuleFileName
0x3b2c2709,0x3b2c2709,GetWindowModuleFileNameA
0xcff89258,0xcff89258,GetWindowModuleFileNameW
0xf41ef09c,0xf41ef09c,GetWindowPlacement
0xf8f1be41,0xf8f1be41,GetWindowRect
0xd0fd46b0,0xd0fd46b0,GetWindowRgn
0xa8d8d0d8,0xa8d8d0d8,GetWindowRgnBox
0x7cf7eef3,0x7cf7eef3,GetWindowRgnEx
0x76a787ca,0x76a787ca,GetWindowTextA
0xffc34cff,0xffc34cff,GetWindowTextLengthA
0xb17f9ae,0x0b17f9ae,GetWindowTextLengthW
0x8273329b,0x8273329b,GetWindowTextW
0xe40c3d1,0x0e40c3d1,GetWindowThreadProcessId
0x8cd6f8d1,0x8cd6f8d1,GetWindowWord
0x47e52563,0x47e52563,GetWindowsAccountDomainSid
0xbf9f3357,0xbf9f3357,GetWindowsDirectoryA
0x4b4b8606,0x4b4b8606,GetWindowsDirectoryW
0x51adb925,0x51adb925,GetWriteWatch
0x75d97430,0x75d97430,GetXStateFeaturesMask
0x5609e9e5,0x5609e9e5,GhostWindowFromHungWindow
0x6351da65,0x6351da65,GlobalAddAtomA
0x97856f34,0x97856f34,GlobalAddAtomW
0x38e1d4e2,0x38e1d4e2,GlobalAlloc
0x9202f96c,0x9202f96c,GlobalCompact
0x22409928,0x22409928,GlobalDeleteAtom
0x5efc9fa5,0x5efc9fa5,GlobalFindAtomA
0xaa282af4,0xaa282af4,GlobalFindAtomW
0x1294575e,0x1294575e,GlobalFix
0x577701cd,0x577701cd,GlobalFlags
0x8c04b273,0x8c04b273,GlobalFree
0xb05e5e1c,0xb05e5e1c,GlobalGetAtomNameA
0x448aeb4d,0x448aeb4d,GlobalGetAtomNameW
0x5fbdb606,0x5fbdb606,GlobalHandle
0x46a5e8b5,0x46a5e8b5,GlobalLock
0x32717090,0x32717090,GlobalMemoryStatus
0x26c9bd44,0x26c9bd44,GlobalMemoryStatusEx
0xab111ce,0x0ab111ce,GlobalReAlloc
0x36ea57d1,0x36ea57d1,GlobalSize
0x932d840b,0x932d840b,GlobalUnWire
0xd620c697,0xd620c697,GlobalUnfix
0xa4d92630,0xa4d92630,GlobalUnlock
0x71514a8e,0x71514a8e,GlobalWire
0xead2fdcc,0xead2fdcc,GopherCreateLocatorA
0x1e06489d,0x1e06489d,GopherCreateLocatorW
0x381fae48,0x381fae48,GopherFindFirstFileA
0xcccb1b19,0xcccb1b19,GopherFindFirstFileW
0x1272853a,0x1272853a,GopherGetAttributeA
0xe6a6306b,0xe6a6306b,GopherGetAttributeW
0x49d95d1,0x049d95d1,GopherGetLocatorTypeA
0xf0492080,0xf0492080,GopherGetLocatorTypeW
0x64646fed,0x64646fed,GopherOpenFileA
0x90b0dabc,0x90b0dabc,GopherOpenFileW
0xc29cbc6d,0xc29cbc6d,GrayStringA
0x3648093c,0x3648093c,GrayStringW
0x6f15edac,0x6f15edac,GroupMembers
0x6e81da47,0x6e81da47,HACCEL_UserFree
0x304ffbb6,0x304ffbb6,HACCEL_UserFree64
0x352d5609,0x352d5609,HACCEL_UserMarshal
0xbabb0d9a,0xbabb0d9a,HACCEL_UserMarshal64
0xd46f3fe5,0xd46f3fe5,HACCEL_UserSize
0x7c1e89c4,0x7c1e89c4,HACCEL_UserSize64
0xec081a56,0xec081a56,HACCEL_UserUnmarshal
0xf8f2989f,0xf8f2989f,HACCEL_UserUnmarshal64
0xe6e38265,0xe6e38265,HBITMAP_UserFree
0xf24dec32,0xf24dec32,HBITMAP_UserFree64
0xdf3a1327,0xdf3a1327,HBITMAP_UserMarshal
0xb70a5bbe,0xb70a5bbe,HBITMAP_UserMarshal64
0x5c0d67c7,0x5c0d67c7,HBITMAP_UserSize
0xbe1c9e40,0xbe1c9e40,HBITMAP_UserSize64
0xe1b94c72,0xe1b94c72,HBITMAP_UserUnmarshal
0x8b128049,0x8b128049,HBITMAP_UserUnmarshal64
0xd7fc662d,0xd7fc662d,HBRUSH_UserFree
0x6d8a3e41,0x6d8a3e41,HBRUSH_UserFree64
0x16a9f473,0x16a9f473,HBRUSH_UserMarshal
0x57b37da6,0x57b37da6,HBRUSH_UserMarshal64
0x6d12838f,0x6d12838f,HBRUSH_UserSize
0x21db4c33,0x21db4c33,HBRUSH_UserSize64
0x1006a6a,0x01006a6a,HBRUSH_UserUnmarshal
0xdb047d54,0xdb047d54,HBRUSH_UserUnmarshal64
0xaccc6e27,0xaccc6e27,HDC_UserFree
0x99be25c9,0x99be25c9,HDC_UserFree64
0xf53ecb7a,0xf53ecb7a,HDC_UserMarshal
0x30170845,0x30170845,HDC_UserMarshal64
0x16228b85,0x16228b85,HDC_UserSize
0xd5ef57bb,0xd5ef57bb,HDC_UserSize64
0x66a41f89,0x66a41f89,HDC_UserUnmarshal
0x8e383f6c,0x8e383f6c,HDC_UserUnmarshal64
0xe6fc6b9b,0xe6fc6b9b,HENHMETAFILE_UserFree
0xa1a47ac2,0xa1a47ac2,HENHMETAFILE_UserFree64
0x62d408ad,0x62d408ad,HENHMETAFILE_UserMarshal
0xfc035f7d,0xfc035f7d,HENHMETAFILE_UserMarshal64
0x5c128e39,0x5c128e39,HENHMETAFILE_UserSize
0xedf508b0,0xedf508b0,HENHMETAFILE_UserSize64
0xaab048b1,0xaab048b1,HENHMETAFILE_UserUnmarshal
0x6ca88bd4,0x6ca88bd4,HENHMETAFILE_UserUnmarshal64
0x4d0fb5ed,0x4d0fb5ed,HGLOBAL_UserFree
0xb9aaf092,0xb9aaf092,HGLOBAL_UserFree64
0x9a757d3,0x09a757d3,HGLOBAL_UserMarshal
0xb66b2c13,0xb66b2c13,HGLOBAL_UserMarshal64
0xf7e1504f,0xf7e1504f,HGLOBAL_UserSize
0xf5fb82e0,0xf5fb82e0,HGLOBAL_UserSize64
0xe0d83bdf,0xe0d83bdf,HGLOBAL_UserUnmarshal
0x5edaa713,0x5edaa713,HGLOBAL_UserUnmarshal64
0x970d38dc,0x970d38dc,HICON_UserFree
0xecfed2bf,0xecfed2bf,HICON_UserFree64
0x4c2d5f84,0x4c2d5f84,HICON_UserMarshal
0x4d4a2a38,0x4d4a2a38,HICON_UserMarshal64
0x2de3dd7e,0x2de3dd7e,HICON_UserSize
0xa0afa0cd,0xa0afa0cd,HICON_UserSize64
0x1bf93df4,0x1bf93df4,HICON_UserUnmarshal
0xc1c9046e,0xc1c9046e,HICON_UserUnmarshal64
0xa6495275,0xa6495275,HMENU_UserFree
0x3e5c6c1d,0x3e5c6c1d,HMENU_UserFree64
0x74273ffe,0x74273ffe,HMENU_UserMarshal
0xd528e216,0xd528e216,HMENU_UserMarshal64
0x1ca7b7d7,0x1ca7b7d7,HMENU_UserSize
0x720d1e6f,0x720d1e6f,HMENU_UserSize64
0x839bf5da,0x839bf5da,HMENU_UserUnmarshal
0x5f71dfa2,0x5f71dfa2,HMENU_UserUnmarshal64
0x20ad4b54,0x20ad4b54,HMETAFILEPICT_UserFree
0xd6a857da,0xd6a857da,HMETAFILEPICT_UserFree64
0x71cf9cd6,0x71cf9cd6,HMETAFILEPICT_UserMarshal
0xc7aabb06,0xc7aabb06,HMETAFILEPICT_UserMarshal64
0x9a43aef6,0x9a43aef6,HMETAFILEPICT_UserSize
0x9af925a8,0x9af925a8,HMETAFILEPICT_UserSize64
0x9119acca,0x9119acca,HMETAFILEPICT_UserUnmarshal
0x7043621,0x07043621,HMETAFILEPICT_UserUnmarshal64
0x7d47acaa,0x7d47acaa,HMETAFILE_UserFree
0x62f9b1d8,0x62f9b1d8,HMETAFILE_UserFree64
0x9f75ac1c,0x9f75ac1c,HMETAFILE_UserMarshal
0xd0665ad4,0xd0665ad4,HMETAFILE_UserMarshal64
0xc7a94908,0xc7a94908,HMETAFILE_UserSize
0x2ea8c3aa,0x2ea8c3aa,HMETAFILE_UserSize64
0x86d54d18,0x86d54d18,HMETAFILE_UserUnmarshal
0x6307549e,0x6307549e,HMETAFILE_UserUnmarshal64
0x81c1cf35,0x81c1cf35,HMONITOR_UserFree
0x409beb69,0x409beb69,HMONITOR_UserFree64
0x23314d5c,0x23314d5c,HMONITOR_UserMarshal
0xf7127b7b,0xf7127b7b,HMONITOR_UserMarshal64
0x3b2f2a97,0x3b2f2a97,HMONITOR_UserSize
0xcca991b,0x0cca991b,HMONITOR_UserSize64
0xa1a16cb7,0xa1a16cb7,HMONITOR_UserUnmarshal
0x6f1c392,0x06f1c392,HMONITOR_UserUnmarshal64
0xb0ae0fcf,0xb0ae0fcf,HPALETTE_UserFree
0x35ac1181,0x35ac1181,HPALETTE_UserFree64
0x2dd6d5ef,0x2dd6d5ef,HPALETTE_UserFreeExt
0x8d9510ec,0x8d9510ec,HPALETTE_UserMarshal
0x60d562e,0x060d562e,HPALETTE_UserMarshal64
0x6b8ccad1,0x6b8ccad1,HPALETTE_UserMarshalExt
0xa40ea6d,0x0a40ea6d,HPALETTE_UserSize
0x79fd63f3,0x79fd63f3,HPALETTE_UserSize64
0x9391948d,0x9391948d,HPALETTE_UserSizeExt
0x50be41e2,0x50be41e2,HPALETTE_UserUnmarshal
0x84e2c7e9,0x84e2c7e9,HPALETTE_UserUnmarshal64
0x6e0e7253,0x6e0e7253,HPALETTE_UserUnmarshalExt
0x6ae0fd5,0x06ae0fd5,HRGN_UserFree
0x9c2436fc,0x9c2436fc,HRGN_UserMarshal
0xbc40ea77,0xbc40ea77,HRGN_UserSize
0xc871c7ff,0xc871c7ff,HRGN_UserUnmarshal
0xf262d689,0xf262d689,HWND_UserFree
0x6c80d1be,0x6c80d1be,HWND_UserFree64
0xbb88320a,0xbb88320a,HWND_UserFree64Ext
0x9be9d412,0x9be9d412,HWND_UserFreeExt
0x3baa1111,0x3baa1111,HWND_UserMarshal
0xd0184f77,0xd0184f77,HWND_UserMarshal64
0x34e0239b,0x34e0239b,HWND_UserMarshal64Ext
0x79ed3698,0x79ed3698,HWND_UserMarshalExt
0x488c332b,0x488c332b,HWND_UserSize
0x20d1a3cc,0x20d1a3cc,HWND_UserSize64
0xed98f46e,0xed98f46e,HWND_UserSize64Ext
0x25ae9570,0x25ae9570,HWND_UserSizeExt
0x86ab58bb,0x86ab58bb,HWND_UserUnmarshal
0x8bf05f21,0x8bf05f21,HWND_UserUnmarshal64
0xb8c209d9,0xb8c209d9,HWND_UserUnmarshal64Ext
0xfbbe2a49,0xfbbe2a49,HWND_UserUnmarshalExt
0xd57c0df1,0xd57c0df1,Heap32First
0x1428c3fb,0x1428c3fb,Heap32ListFirst
0x8ed068ec,0x8ed068ec,Heap32ListNext
0xbb03c9d2,0xbb03c9d2,Heap32Next
0x1debb0d5,0x1debb0d5,HeapAlloc
0x48dad913,0x48dad913,HeapCompact
0xf973d94f,0xf973d94f,HeapCreate
0xb03054d7,0xb03054d7,HeapDestroy
0xe9b225c1,0xe9b225c1,HeapFree
0x23137f07,0x23137f07,HeapLock
0xe93f6648,0xe93f6648,HeapQueryInformation
0xd06931b1,0xd06931b1,HeapReAlloc
0x61df381e,0x61df381e,HeapSetInformation
0x535cc063,0x535cc063,HeapSize
0x252b4cf,0x0252b4cf,HeapSummary
0x1c41895b,0x1c41895b,HeapUnlock
0x9dbea745,0x9dbea745,HeapValidate
0x290d9e5c,0x290d9e5c,HeapWalk
0xac49719f,0xac49719f,HideCaret
0xa73d7dec,0xa73d7dec,HiliteMenuItem
0xdda8ce5b,0xdda8ce5b,HkOleRegisterObject
0x8947dcd3,0x8947dcd3,HttpAddRequestHeadersA
0x7d936982,0x7d936982,HttpAddRequestHeadersW
0xf701121a,0xf701121a,HttpCheckDavCompliance
0x659921f0,0x659921f0,HttpCloseDependencyHandle
0xddc5fb07,0xddc5fb07,HttpDuplicateDependencyHandle
0xf59c875a,0xf59c875a,HttpEndRequestA
0x148320b,0x0148320b,HttpEndRequestW
0xeb65698c,0xeb65698c,HttpGetServerCredentials
0x8abf810b,0x8abf810b,HttpGetTunnelSocket
0xf823c9dd,0xf823c9dd,HttpIsHostHstsEnabled
0xca856997,0xca856997,HttpOpenDependencyHandle
0x896bea70,0x896bea70,HttpOpenRequestA
0x7dbf5f21,0x7dbf5f21,HttpOpenRequestW
0x3c6d3caa,0x3c6d3caa,HttpPushClose
0x5985e8d0,0x5985e8d0,HttpPushEnable
0x7e2f6ad9,0x7e2f6ad9,HttpPushWait
0x7a234962,0x7a234962,HttpQueryInfoA
0x8ef7fc33,0x8ef7fc33,HttpQueryInfoW
0x321653ed,0x321653ed,HttpSendRequestA
0x8231a7ea,0x8231a7ea,HttpSendRequestExA
0x76e512bb,0x76e512bb,HttpSendRequestExW
0xc6c2e6bc,0xc6c2e6bc,HttpSendRequestW
0xe67cd70f,0xe67cd70f,HttpWebSocketClose
0xc1062c4a,0xc1062c4a,HttpWebSocketCompleteUpgrade
0xf31a96bf,0xf31a96bf,HttpWebSocketQueryCloseStatus
0xc5753e08,0xc5753e08,HttpWebSocketReceive
0xd5e1a69a,0xd5e1a69a,HttpWebSocketSend
0xca0d50c5,0xca0d50c5,HttpWebSocketShutdown
0x92490913,0x92490913,HungWindowFromGhostWindow
0x1d9e364b,0x1d9e364b,IIDFromString
0xb43126ed,0xb43126ed,ILAppendID
0xd63b03ac,0xd63b03ac,ILClone
0xca4f5bc6,0xca4f5bc6,ILCloneFirst
0xa35cd277,0xa35cd277,ILCombine
0x32c0c681,0x32c0c681,ILCreateFromPath
0x723acd33,0x723acd33,ILCreateFromPathA
0x86ee7862,0x86ee7862,ILCreateFromPathW
0xc76567d1,0xc76567d1,ILFindChild
0xdb72633,0x0db72633,ILFindLastID
0xae917ba9,0xae917ba9,ILFree
0xae9cf308,0xae9cf308,ILGetNext
0x5d73c75e,0x5d73c75e,ILGetSize
0xea9c0216,0xea9c0216,ILIsEqual
0xea4785b6,0xea4785b6,ILIsParent
0x8d83a598,0x8d83a598,ILLoadFromStreamEx
0x950f5e77,0x950f5e77,ILRemoveLastID
0x5c9bfd1a,0x5c9bfd1a,ILSaveToStream
0xf16034f4,0xf16034f4,IMPGetIMEA
0x5b481a5,0x05b481a5,IMPGetIMEW
0xeff7e5d3,0xeff7e5d3,IMPQueryIMEA
0x1b235082,0x1b235082,IMPQueryIMEW
0x62f18c29,0x62f18c29,IMPSetIMEA
0x96253978,0x96253978,IMPSetIMEW
0x222b7bcf,0x222b7bcf,I_QueryTagInformation
0x72490080,0x72490080,I_ScGetCurrentGroupStateW
0x9d9eb02a,0x9d9eb02a,I_ScIsSecurityProcess
0x1b45524e,0x1b45524e,I_ScPnPGetServiceName
0xf85d870a,0xf85d870a,I_ScQueryServiceConfig
0x107efc9d,0x107efc9d,I_ScSendPnPMessage
0xb3b26eda,0xb3b26eda,I_ScSendTSMessage
0xa9317fc9,0xa9317fc9,I_ScSetServiceBitsA
0x5de5ca98,0x5de5ca98,I_ScSetServiceBitsW
0x74d8a8b9,0x74d8a8b9,I_ScValidatePnPService
0xc936d064,0xc936d064,IdentifyCodeAuthzLevelW
0xfc0b41be,0xfc0b41be,IdnToAscii
0xbb2e63a0,0xbb2e63a0,IdnToNameprepUnicode
0xb540a5f,0x0b540a5f,IdnToUnicode
0xcbbcb765,0xcbbcb765,ImpersonateAnonymousToken
0xe5f15c7e,0xe5f15c7e,ImpersonateDdeClientWindow
0x9b3f93d3,0x9b3f93d3,ImpersonateLoggedOnUser
0xd017c810,0xd017c810,ImpersonateNamedPipeClient
0x9999f614,0x9999f614,ImpersonateSelf
0xfcaec992,0xfcaec992,InSendMessage
0xa6421a31,0xa6421a31,InSendMessageEx
0xb1d53c52,0xb1d53c52,IncrementUrlCacheHeaderData
0x1f05cd4f,0x1f05cd4f,InetNtop
0x55ccd080,0x55ccd080,InetPton
0x5d3f7c6e,0x5d3f7c6e,InflateRect
0x9d7f623,0x09d7f623,InitAtomTable
0x78fd3642,0x78fd3642,InitNetworkAddressControl
0x97022969,0x97022969,InitOnceBeginInitialize
0xac0fc974,0xac0fc974,InitOnceComplete
0x7ba5b14a,0x7ba5b14a,InitOnceExecuteOnce
0x499c63b9,0x499c63b9,InitOnceInitialize
0xe07d00fb,0xe07d00fb,InitializeAcl
0xbc375033,0xbc375033,InitializeConditionVariable
0xcaea5190,0xcaea5190,InitializeContext
0x7319f4e9,0x7319f4e9,InitializeCriticalSection
0xe66a3d7a,0xe66a3d7a,InitializeCriticalSectionAndSpinCount
0x32e179aa,0x32e179aa,InitializeCriticalSectionEx
0xed2ef8aa,0xed2ef8aa,InitializeLpkHooks
0x7996c9c2,0x7996c9c2,InitializeProcThreadAttributeList
0xf05da784,0xf05da784,InitializeSListHead
0xc3881521,0xc3881521,InitializeSRWLock
0x39f7c45,0x039f7c45,InitializeSecurityDescriptor
0xbeb175d,0x0beb175d,InitializeSid
0x3d1582ab,0x3d1582ab,InitiateShutdownA
0xc9c137fa,0xc9c137fa,InitiateShutdownW
0xdb4b8f43,0xdb4b8f43,InitiateSystemShutdownA
0x3dd0412f,0x3dd0412f,InitiateSystemShutdownExA
0xc904f47e,0xc904f47e,InitiateSystemShutdownExW
0x2f9f3a12,0x2f9f3a12,InitiateSystemShutdownW
0x72bf7c12,0x72bf7c12,InsertMenuA
